source_id,ra,ra_error,dec,dec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,a_g_val,e_bp_min_rp_val
17426160,234.60622647770134,0.979572,10.711587197333248,0.8544367,104.1569,0.6607114,20.64418,21.59199,2.5694478,22.015669,99.83221,7.8109508,19.763723,0.13064569,0.065322846
17426165,234.46964878744478,1.2118647,10.856633120498252,1.0586436,83.20233,0.6494154,20.888062,18.10765,2.6834385,22.206745,79.0446,7.811765,20.01722,0.12929718,0.06464859
17426182,235.12433542012116,0.839819,11.930137289818406,0.7466116,119.00863,0.6596531,20.499454,25.896214,2.6336823,21.81831,113.06695,7.7090397,19.628561,0.12987964,0.06493982
17426186,235.4173216667319,0.63849396,11.099977111868103,0.56164557,161.60786,0.68510413,20.167244,40.79323,2.908782,21.32493,145.25818,7.7679863,19.356548,0.11672562,0.05836281
17426188,236.2170850659348,0.5433107,10.342749307719151,0.4742729,194.66005,0.7045211,19.965208,49.014656,2.9111068,21.125586,174.55179,7.8189125,19.15709,0.14047864,0.07023932
17426190,235.10431014080052,0.68364424,11.433281662611634,0.6034765,149.40636,0.67760986,20.252478,37.695824,2.901298,21.410667,134.31256,7.7467504,19.441608,0.118504345,0.059252173
17426193,234.59658089857132,0.63011247,10.92750016157275,0.5512495,165.28587,0.68943346,20.14281,41.654922,2.911564,21.302235,148.37817,7.7979374,19.333475,0.12945406,0.06472703
17426195,235.64383938083105,0.5065697,11.65635366429298,0.4494844,204.87001,0.701583,19.909704,50.417995,2.820767,21.094936,184.14325,7.737045,19.09901,0.1277372,0.0638686
17426197,234.66966312589534,0.6927195,10.114039440902452,0.5994054,151.83826,0.68817997,20.234947,38.44755,2.9436784,21.389229,136.07791,7.8547564,19.427431,0.11094543,0.055472717
17426199,234.68996241598705,0.62744766,10.82035755551233,0.5482927,166.32637,0.6904754,20.135998,41.85297,2.906954,21.297085,149.17926,7.8042803,19.32763,0.14304905,0.07152452
17426201,234.96112177143917,0.58093345,10.652903336647118,0.5069781,181.13188,0.6982142,20.043413,45.422077,2.9156969,21.208233,163.39749,7.816555,19.228786,0.12882459,0.064412296
17426203,235.3166993035149,0.58271414,11.471330351358864,0.5150679,176.99832,0.69023514,20.068478,44.826054,2.9008212,21.222574,158.61633,7.746883,19.26103,0.11027295,0.055136476
17426205,235.6767908258343,0.5356752,10.786840432162553,0.4695908,196.37741,0.703288,19.955671,49.782387,2.915823,21.108711,175.67181,7.7965126,19.150145,0.113885835,0.056942917
17426206,235.68845481127133,0.49289182,10.647387005349739,0.43126377,215.69965,0.7132824,19.853777,54.67869,2.9207556,21.006855,192.95982,7.813768,19.048233,0.11403384,0.05701692
17426207,235.2395197192594,0.48954895,10.672436006802624,0.427783,217.76395,0.71488374,19.843435,54.987904,2.915938,21.000732,195.07394,7.821699,19.036402,0.12932175,0.06466088
17426208,234.91139761112996,0.49456722,11.764112921479219,0.43829173,210.78603,0.70490664,19.878796,50.790756,2.7962697,21.086939,191.77031,7.7476497,19.054947,0.12962468,0.06481234
17426209,235.92196548887839,0.46174198,11.333848497651237,0.4082671,228.01671,0.71394616,19.793484,57.46488,2.898526,20.952894,205.0623,7.7640014,18.982185,0.12282834,0.06141417
17426210,236.32819491240735,0.42222202,10.806954627674056,0.37111798,254.15865,0.72346985,19.675638,61.495323,2.822896,20.879295,230.91022,7.8075676,18.853292,0.11347992,0.05673996
17426212,235.08469226374575,0.44766155,10.977611598425142,0.39262253,238.95227,0.7176272,19.742622,60.127743,2.9122765,20.903713,215.01405,7.810954,18.930733,0.1287856,0.0643928
17426213,235.48630770850457,0.43482372,11.456542609594187,0.38450956,243.62714,0.7157962,19.721586,61.11321,2.8941183,20.886063,219.75003,7.770169,18.907078,0.12762915,0.06381457
17426215,236.01258959827555,0.44616735,10.389479145380065,0.38943994,241.65863,0.72123045,19.730394,60.631992,2.9164307,20.894646,217.67108,7.8380146,18.917398,0.13997701,0.069988504
17426216,234.74823553209117,0.44006386,11.47627507595099,0.38817266,241.32097,0.7159411,19.731913,60.971775,2.904192,20.888578,216.44089,7.781286,18.923552,0.11952789,0.059763946
17426218,234.32249678263912,0.45482764,11.625893996073081,0.40138817,232.50865,0.71169984,19.772303,58.78004,2.9036753,20.928326,208.4935,7.775224,18.964169,0.117211536,0.058605768
17426220,235.15812953344525,0.3776407,11.508525036793078,0.33377725,285.26743,0.7346718,19.55027,72.2514,2.9091873,20.704285,255.63493,7.7890935,18.74285,0.10997229,0.054986145
17426221,234.80664960842324,0.45008478,10.233380044905703,0.39029193,241.8285,0.7246202,19.729631,60.660976,2.933079,20.894127,218.12888,7.8743873,18.915117,0.12769465,0.063847326
17426222,235.3344048028145,0.48799142,11.34097521810368,0.43057922,215.25487,0.70903015,19.856018,54.523975,2.906484,21.009932,192.88866,7.7693715,19.048634,0.10960988,0.05480494
17426223,235.03499465103175,0.37563914,10.019454355416752,0.32505012,296.88144,0.75064063,19.506943,74.84334,2.9439662,20.666018,266.48236,7.908813,18.69773,0.128203,0.0641015
17426224,235.74774062313128,0.4148974,10.149937267192266,0.36059922,263.71652,0.7334367,19.635557,66.540695,2.9332457,20.793682,236.64008,7.870005,18.82668,0.12477261,0.062386304
17426225,234.42779320663556,0.40011507,11.05373518590124,0.3504309,271.2909,0.7329554,19.604813,68.395226,2.916771,20.763836,243.50813,7.8314753,18.795616,0.12801644,0.06400822
17426228,235.4931396865723,0.3764531,11.203391823860844,0.3317178,287.7129,0.7372468,19.541002,72.40732,2.9114773,20.701944,259.2198,7.806955,18.72773,0.11525719,0.057628594
17426229,235.26941120486757,0.35858867,10.091283052298497,0.31086817,311.9302,0.7563373,19.453257,78.94358,2.9454465,20.608109,279.20633,7.9045997,18.647087,0.120459005,0.060229503
17426231,234.37583182690355,0.3716175,10.11347396040804,0.3212073,301.16522,0.75315416,19.491388,72.87565,2.86068,20.694944,273.6083,7.919715,18.669077,0.113119535,0.056559768
17426232,235.48376649416642,0.35011792,11.469924230582912,0.30966067,310.40677,0.74538255,19.458572,77.864975,2.9002526,20.623045,279.98376,7.7977295,18.644068,0.12761065,0.06380533
17426233,235.743261474206,0.35078746,11.755460056436917,0.31181058,307.16733,0.74152225,19.469963,77.58302,2.881796,20.626984,274.16446,7.76875,18.666872,0.123710014,0.061855007
17426235,235.4004938526034,0.32863584,10.166534911662167,0.2853334,343.82193,0.7694899,19.347567,83.03835,2.8522873,20.553204,312.56323,7.913998,18.524555,0.12060926,0.06030463
17426236,234.9741002148259,0.33296925,10.37587454067961,0.28948167,337.8762,0.7661871,19.366507,84.83279,2.9356036,20.529991,304.26236,7.9014997,18.55378,0.13725816,0.06862908
17426237,235.53728949511589,0.33384234,11.332058954533826,0.29475164,328.52463,0.7541212,19.39698,81.10132,2.8471997,20.57883,294.97095,7.813831,18.587452,0.11521819,0.057609096
17426238,235.76091027485734,0.29412162,10.914055880441245,0.25837576,382.1899,0.7796568,19.232702,115.67432,3.2672496,20.193308,316.7777,7.8512583,18.510014,0.12308927,0.061544634
17426239,236.15645996658174,0.26133907,10.764817944221713,0.22942911,439.2429,0.8037797,19.081638,133.93814,3.306729,20.03414,364.74658,7.8787193,18.356922,0.11321522,0.05660761
17426240,234.41131912104194,0.2653556,11.490236347148976,0.23381202,428.8076,0.79750043,19.107744,130.62317,3.294969,20.06135,356.24243,7.8548594,18.382536,0.11749529,0.058747645
17426241,234.43355713351622,0.29147747,10.689959431073556,0.2540026,391.4359,0.7878874,19.206749,117.762436,3.2838752,20.173883,326.37738,7.898998,18.4776,0.1413093,0.07065465
17426242,234.94054978422753,0.23734109,10.206572250738319,0.205836,502.79752,0.83657813,18.934917,151.40543,3.3129978,19.901047,419.0601,7.9732356,18.20621,0.13739398,0.06869699
17426243,234.70124787858612,0.2503985,11.266514381736146,0.2201846,460.7279,0.8116725,19.029789,139.53767,3.2821493,19.989672,382.36514,7.879013,18.305704,0.12828436,0.06414218
17426246,234.45432354027173,0.2565565,10.2603539862007,0.22226688,459.06537,0.819386,19.033714,138.69719,3.315859,19.996231,382.05103,7.9601426,18.306597,0.12329827,0.061649136
17426247,234.40082756712985,0.2114717,10.959181912148065,0.18494998,569.6653,0.85109085,18.79935,172.49966,3.214115,19.75943,472.81235,7.724386,18.075178,0.12905614,0.06452807
17426248,236.16490088158898,0.22020622,10.863177517367067,0.19359127,537.5486,0.83563423,18.862356,162.7993,3.2031877,19.82227,446.89487,7.6839256,18.136387,0.11314018,0.05657009
17426249,234.30689761414976,0.19339745,10.630022817280626,0.1683131,641.3774,0.88141954,18.670616,192.96524,3.2273695,19.637703,534.7671,7.781836,17.941488,0.14112504,0.07056252
17426250,235.1940040718074,0.23793276,10.32893217864463,0.20689012,499.10138,0.83355105,18.942928,151.3422,3.3364613,19.9015,416.9922,7.9573193,18.21158,0.13775265,0.068876326
17426251,235.846505584105,0.2221562,10.699340369871688,0.1946324,534.9571,0.8365816,18.867603,162.55353,3.2121727,19.82391,443.3229,7.7004943,18.1451,0.11426678,0.05713339
17426253,235.81259948407575,0.19312352,11.41918190336696,0.17089425,623.899,0.8649702,18.700615,189.2116,3.1996772,19.65903,517.4741,7.68607,17.977179,0.12253759,0.061268795
17426254,235.67009478870622,0.16333756,10.889781628167,0.14338988,780.93365,0.9271974,18.456865,237.12318,3.2423222,19.413965,647.3748,7.7933736,17.73401,0.11737949,0.058689743
17426255,234.76036906955378,0.17238326,10.554505057124546,0.15012133,739.8541,0.9174878,18.515535,223.50514,3.2394564,19.478182,613.7335,7.8191605,17.79195,0.13111384,0.06555692
17426256,234.5431105530067,0.16015638,11.884985594349008,0.14197527,786.8439,0.9232661,18.448679,238.00638,3.2144475,19.40993,653.3763,7.7455983,17.723991,0.1336403,0.06682015
17426257,236.30956467507977,0.22462834,11.023371788392346,0.19802812,522.288,0.8349466,18.893625,158.1903,3.2856433,19.85345,433.4441,7.891673,18.169567,0.1280584,0.0640292
17426258,235.95023971315953,0.18091628,10.852460960308159,0.15890181,685.6726,0.8923417,18.598108,208.57088,3.2407272,19.553267,570.0019,7.7510147,17.87221,0.123512685,0.061756343
17426259,234.90178397888388,0.18134439,10.317497503517606,0.15749083,697.4886,0.9036976,18.579557,210.02171,3.2287898,19.54574,578.56476,7.816204,17.85602,0.13718425,0.06859212
17426260,235.78131699535768,0.21046439,10.959040373789204,0.18501617,567.9797,0.84747046,18.802568,172.10617,3.2135055,19.76191,472.8962,7.697168,18.074986,0.12308392,0.06154196
17426261,236.2741309086913,0.18221615,10.872400908008519,0.16027717,677.8686,0.8885841,18.610537,206.7192,3.2532406,19.562948,565.26904,7.740708,17.881262,0.12814407,0.064072035
17426262,235.32020019649963,0.16715112,11.302107275463221,0.14739741,752.11847,0.91409874,18.497684,229.64842,3.2382374,19.448742,621.67017,7.757092,17.778,0.109619506,0.054809753
17426263,236.14080512711425,0.1930596,11.416617565213977,0.17103887,623.03033,0.8639721,18.702127,189.7475,3.2326925,19.65596,520.89526,7.6811733,17.970024,0.123163335,0.061581668
17426264,235.43068359293292,0.17675462,10.37654562332479,0.15392824,716.93054,0.90911305,18.549707,217.4062,3.2636542,19.50822,597.9813,7.8106027,17.82018,0.15242827,0.076214135
17426265,235.2040570341976,0.14154369,10.108404945503999,0.12270703,962.6825,0.9988418,18.229692,291.55533,3.2881534,19.189598,797.6902,7.9392667,17.507315,0.12032646,0.06016323
17426266,236.0056773170968,0.14365543,11.494383882085357,0.12734637,905.76447,0.9645425,18.295862,273.3777,3.2322176,19.259493,754.15106,7.7967124,17.568254,0.12764762,0.06382381
17426267,235.25402600382165,0.16215982,10.903085383408191,0.14216405,790.256,0.93137217,18.443981,239.11276,3.2491095,19.404894,658.38403,7.8056936,17.715702,0.12918381,0.06459191
17426268,234.4320024163811,0.15912512,11.584982190215431,0.14040701,800.14453,0.93082386,18.43048,242.77986,3.2420452,19.388369,665.7999,7.775645,17.70354,0.11743514,0.05871757
17426269,236.29975602837237,0.12501843,10.71564368765456,0.109734856,1107.5875,1.0381565,18.077456,383.50687,3.5633585,18.891968,860.4672,7.9045987,17.425064,0.113513604,0.056756802
17426270,235.36852653186816,0.1253696,11.938652064648618,0.11157212,1074.9235,1.0181546,18.109957,366.86722,3.4911158,18.940128,840.0764,7.821343,17.451103,0.13377182,0.06688591
17426271,235.08343631856295,0.123842955,10.172973195848218,0.10741025,1148.1534,1.0599691,18.0384,396.26654,3.5931041,18.856432,893.507,7.9874444,17.384155,0.12812108,0.06406054
17426272,234.39763303097243,0.10879746,11.16053552776623,0.0954186,1343.0216,1.1122575,17.868193,463.55087,3.613732,18.686157,1045.1213,8.037437,17.213984,0.12784441,0.063922204
17426273,234.37131952641707,0.11165202,11.102098540024267,0.09783268,1297.6733,1.0995631,17.905487,445.85193,3.571937,18.728424,1007.9737,7.9903536,17.253277,0.12786014,0.06393007
17426274,236.23121005604676,0.1134875,11.320945207760532,0.10044039,1244.1512,1.0756481,17.951218,425.48785,3.5291445,18.779182,968.73047,7.91642,17.296392,0.14882842,0.07441421
17426275,234.33050518333894,0.117482945,10.627727521506298,0.10225078,1225.6575,1.0821146,17.967478,419.873,3.5699358,18.793606,953.4928,7.999145,17.313606,0.14117569,0.07058784
17426276,234.84719421690377,0.1019846,10.610413885814806,0.08891153,1489.1611,1.1609865,17.756046,508.53238,3.6263142,18.585604,1163.4685,8.132072,17.097513,0.1312146,0.0656073
17426277,234.32610426945678,0.091864735,11.219197072717153,0.080612205,1707.8633,1.2191725,17.607267,585.7781,3.6574104,18.432068,1331.3094,8.184277,16.951202,0.1114431,0.05572155
17426278,235.69749569669332,0.08301834,11.400825080951835,0.07341221,1950.7427,1.2799757,17.4629,675.16486,3.7052395,18.277876,1515.8457,8.239483,16.810263,0.115440376,0.057720188
17426279,235.2529617638982,0.092918634,11.243925060139835,0.08185016,1666.5476,1.204285,17.633856,571.84607,3.6417205,18.458202,1298.818,8.14608,16.97803,0.10955626,0.05477813
17426280,235.04065560280497,0.09145878,10.140974375942516,0.07927576,1763.1897,1.2453532,17.572653,605.7665,3.6947086,18.395638,1369.6047,8.275004,16.920412,0.12807734,0.06403867
17426281,234.68160220380528,0.07501547,10.210678616054976,0.06499955,2369.4465,1.4091599,17.251783,930.7815,4.1231794,17.929281,1705.0576,8.45623,16.682552,0.12748891,0.063744456
17426282,235.6679078787024,0.07741628,10.175099360041306,0.06728873,2242.5547,1.3731678,17.311543,881.4677,4.089792,17.988384,1613.1349,8.388484,16.742723,0.124599606,0.062299803
17426283,235.90212870234458,0.06522626,11.79507184684665,0.058045868,2777.401,1.484408,17.079304,1089.1201,4.127117,17.75871,2000.8331,8.461299,16.508873,0.13589911,0.067949556
17426284,234.79747132263597,0.06714019,11.648615209119004,0.059377976,2690.5115,1.46942,17.113813,1061.0938,4.139927,17.787016,1930.995,8.458584,16.547447,0.11943556,0.05971778
17426285,234.88628936355315,0.053740434,11.556421527210432,0.047481734,3861.7666,1.7346818,16.721436,1505.4056,4.3240604,17.407267,2793.475,8.865938,16.146538,0.11800218,0.05900109
17426286,234.49778942297164,0.059081405,10.418872051066282,0.05130514,3441.2405,1.6614649,16.846613,1348.2273,4.302249,17.526993,2482.1326,8.801474,16.274837,0.12320684,0.06160342
17426287,235.24318218636944,0.06636772,11.180585636547198,0.05840795,2770.6758,1.4937502,17.081936,1081.9766,4.1471524,17.765856,2002.0176,8.524615,16.50823,0.1095945,0.05479725
17426288,235.7012128244556,0.06349982,10.953840042746398,0.055801272,2980.9028,1.5456195,17.002531,1174.7567,4.215456,17.67653,2140.3984,8.607267,16.435663,0.12293625,0.061468124
17426289,235.74675454484472,0.052797996,11.997709263023577,0.047093935,3879.4373,1.7277291,16.716478,1671.9231,4.5667315,17.29336,2624.1604,8.721842,16.214424,0.123480245,0.061740123
17426290,236.04786168598093,0.052055717,10.104307239033943,0.045263372,4219.589,1.8309844,16.625225,1794.2615,4.6848135,17.216686,2879.8137,9.012638,16.11349,0.1488777,0.07443885
17426291,234.33905615092735,0.05631727,10.299429634207593,0.048795648,3731.9917,1.7294481,16.758549,1621.2823,4.6467414,17.326754,2511.6968,8.833288,16.261982,0.12305193,0.061525963
17426292,236.28560463338684,0.05256807,10.034290820633462,0.04570336,4150.73,1.8164328,16.64309,1790.832,4.711761,17.218763,2805.4365,8.972249,16.1419,0.11796422,0.05898211
17426293,235.02346786969989,0.053285345,10.073568364219863,0.04614157,4098.279,1.8102889,16.656897,1744.0686,4.674477,17.247492,2797.0845,8.993493,16.145136,0.12812087,0.064060435
17426294,234.72479699096576,0.05306227,10.239494351576257,0.04600307,4114.126,1.8121768,16.652706,1771.6194,4.707245,17.230474,2784.5442,8.978657,16.150015,0.1275367,0.06376835
17426295,235.237826455597,0.05472451,11.495435188142094,0.048373755,3735.1604,1.7065808,16.757627,1595.3267,4.536929,17.344276,2542.721,8.729951,16.248653,0.11011839,0.055059195
17426296,236.25456956786596,0.05134014,11.493063703456947,0.04555253,4115.3413,1.7840892,16.652386,1766.4547,4.6250615,17.233644,2791.7688,8.842187,16.147202,0.14348525,0.071742624
17426297,236.11646049072257,0.05052691,10.638213133341443,0.04427257,4355.0728,1.8498589,16.590912,1857.4039,4.6985717,17.179134,2965.2131,9.011384,16.08176,0.11326056,0.05663028
17426298,236.29005875552696,0.052068725,10.235756440511434,0.045396704,4190.631,1.82139,16.632702,1787.102,4.679075,17.221027,2855.9084,8.982589,16.12254,0.11777828,0.05888914
17426299,236.05761269732614,0.046346765,11.433302517081888,0.041057456,4908.4614,1.9494126,16.461037,2124.2466,4.836623,17.033388,3311.4365,9.133355,15.961859,0.12298853,0.061494265
17426300,235.79511716489804,0.048669502,10.496800499905122,0.042511467,4675.237,1.9204206,16.513891,1984.5237,4.770801,17.10726,3196.5945,9.157995,16.000181,0.14074181,0.070370905
17426301,234.82271235254464,0.045602106,11.926494175014856,0.040492315,5008.124,1.9663379,16.439213,2317.8516,5.04953,16.938686,3210.0156,9.06736,15.995632,0.14849527,0.074247636
17426302,234.36719480586447,0.043943346,11.901847083835433,0.0389378,5363.2324,2.039158,16.364834,2506.135,5.180007,16.85389,3417.6936,9.192913,15.9275675,0.13328792,0.06664396
17426303,235.52827348365233,0.0414854,11.132911723076612,0.036524143,6018.501,2.1743336,16.23968,2852.9294,5.417616,16.713173,3791.3447,9.438199,15.814917,0.11538429,0.057692144
17426304,234.36446446732202,0.041552637,10.757904598187373,0.036234986,6148.288,2.2133026,16.216515,2875.2642,5.4417105,16.704706,3915.451,9.569344,15.779945,0.12921159,0.064605795
17426305,235.14430550293517,0.0416522,11.575005616124534,0.036846824,5907.673,2.1463816,16.25986,2775.6555,5.3401036,16.742987,3744.8206,9.382468,15.828322,0.118445486,0.059222743
